"IP_ID","YEAR","AGE","EDUCATION"
"BKS806",2022,"45",1
"EIY798",2022,"72",3
"YYX660",2022,"41",3
"TWA991",2022,"57",3
"CMY_870",2022,"51",3
"SOM128",2022,"45",3
"MDJ679",2022,"56",3
"GAW831",2022,"26",1
"DDM034",2022,"66",3
"EOP199",2022,"25",3
"LYV482",2022,"62",3
"CMM289",2022,"56",1
"WRC723",2022,"55",3
"FPA_163",2022,"20",1
"JHL_220",2022,"44",3
"KIA234",2022,"53",3
"CKP537",2022,"66",3
"BST279",2022,"64",2
"AUI975",2022,"61",2
"JZR215",2022,"69",3
"WQA_264",2022,"72",3
"ZAU290",2022,"73",3
"LJU541",2022,"25",1
"VEY539",2022,"50",2
"RNZ836",2022,"46",1
"RMO795",2022,"#NA",3
"HPV757",2022,"40",1
"VQK342",2022,"64",3
"XYG279",2022,"24",NA
"HHS965",2022,"37",1
"VQD327",2022,"26",3
"AUA129",2022,"48",NA
"TAI239",2022,"51",1
"PUH065",2022,"24",3
"JWY714",2022,"46",3
"GXS624",2022,"56",2
"LKR989",2022,"58",1
"HUP565",2022,"63",3
"YVQ117",2022,"32",3
"OGC041",2022,NA,1
"OLQ368",2022,"54",3
"BDW144",2022,"64",1
"UQP_276",2022,"30",NA
"TCZ349",2022,"73",2
"BHZ900",2022,"72",3
"MNB141",2022,"70",3
"KMU475",2022,"38",3
"ZCK989",2022,"#NA",1
"XPH487",2022,"51",3
"TYU_461",2022,"19",2
"KII071",2022,"20",1
"YOL346",2022,"47",1
"QVB381",2022,"60",3
"WHI461",2022,"52",2
"PYZ588",2022,"30",1
"NJH358",2022,"61",2
"WMY157",2022,"41",1
"OCT673",2022,"54",1
"EWR_668",2022,"72",3
"NNK188",2022,"26",1
"FRW922",2022,"35",3
"YYP001",2022,"41",2
"NYX968",2022,"47",2
"RNA502",2022,NA,3
"RHW394",2022,"25",3
"JRK043",2022,"68",2
"ZCR698",2022,"41",1
"WQW854",2022,"70",1
"BMB241",2022,"73",1
"IIO606",2022,"70",2
"LAY039",2022,"53",1
"BIX123",2022,"70",1
"URH757",2022,"48",3
"UQI413",2022,"30",3
"GPG_124",2022,"38",2
"URN155",2022,"40",1
"MJN525",2022,"72",1
"QOU094",2022,"46",3
"WNW403",2022,"49",2
"NVI224",2022,"41",1
"RIY167",2022,"70",3
"IIO429",2022,"57",1
"SAB_773",2022,"54",3
"UIZ420",2022,"29",1
"FOF469",2022,"73",2
"EGR_297",2022,"65",2
"CNQ754",2022,"75",2
"IKQ915",2022,"30",3
"ADZ043",2022,"64",3
"ECK982",2022,"68",1
"IBO599",2022,"73",NA
"ZZG496",2022,"61",1
"DNU400",2022,"29",1
"JQI091",2022,"40",NA
"OCH076",2022,"43",3
"FWQ528",2022,"23",3
"CXV782",2022,"75",1
"DKJ966",2022,"73",3
"BZT050",2022,"68",2
"JIQ856",2022,"19",NA
"NEP915",2022,"55",2
"ENH383",2022,"37",3
"XEA099",2022,"34",1
"WUH778",2022,"58",3
"XYV056",2022,"64",1
"ICU329",2022,"48",2
"BRW258",2022,"63",3
"NJG227",2022,"74",3
"XTM468",2022,"61",2
"CSB869",2022,"32",3
"SFL155",2022,"61",2
"HHV_094",2022,"43",3
"WKE687",2022,"42",2
"FQL212",2022,"72",1
"BKL388",2022,"60",3
"ICP_187",2022,"65",1
"OFI487",2022,"62",1
"KZO208",2022,"54",3
"HXA970",2022,"71",1
"ZYR377",2022,"55",3
"GRO054",2022,"63",3
"ZQA855",2022,"35",3
"NML205",2022,"65",3
"IAB732",2022,"64",3
"FOP830",2022,"71",1
"VNE431",2022,"34",1
"WGR929",2022,"46",2
"PVS307",2022,"61",1
"UWX354",2022,"62",1
"CCD593",2022,"28",2
"RKX727",2022,"18",1
"TMT177",2022,"48",1
"ZEY125",2022,"50",1
"VGH217",2022,"40",1
"EXC_203",2022,"48",3
"LHY870",2022,"67",1
"MHF517",2022,"40",2
"KWR_742",2022,"34",3
"PDL_253",2022,"74",1
"MEW_032",2022,"25",1
"OKW435",2022,"52",1
"ATL_126",2022,"57",3
"GXP699",2022,"46",3
"MAD558",2022,"65",3
"OIM748",2022,"64",1
"VSK271",2022,"68",1
"YNW629",2022,"74",3
"FUR070",2022,"66",2
"MLQ_728",2022,"30",2
"ZDV158",2022,"75",1
"QIA_390",2022,"74",1
"SUT_336",2022,"50",1
"LCP521",2022,"42",3
"QFU025",2022,"48",1
"LIT041",2022,"73",2
"ACM719",2022,"30",1
"CHH555",2022,"74",3
"VYA435",2022,"26",3
"OMO312",2022,"43",3
"BBS511",2022,"67",1
"IDJ811",2022,"53",1
"VIZ455",2022,"44",2
"NZM_113",2022,"36",3
"XBJ778",2022,"55",3
"PND063",2022,"37",1
"GQY015",2022,"56",3
"CLH998",2022,"41",2
"UZR314",2022,"19",1
"PNL962",2022,"#NA",3
"TEP337",2022,"59",3
"LTJ288",2022,"43",1
"ZQL023",2022,"34",1
"CLJ372",2022,"33",3
"ASH207",2022,"37",1
"OJR748",2022,"19",1
"KYG008",2022,"34",3
"EYW_646",2022,"39",3
"AKM844",2022,"66",1
"EBF579",2022,"72",3
"YDF748",2022,"53",3
"SGO877",2022,"62",3
"CPH226",2022,"46",1
"SBI149",2022,"69",1
"MTI_648",2022,"27",3
"GBS523",2022,"45",3
"KHI961",2022,"68",NA
"TZP402",2022,"23",1
"SGI615",2022,"69",3
"TUY456",2022,"50",1
"UER630",2022,"44",3
"CGK187",2022,"42",1
"KFK032",2022,"70",3
"ANM593",2022,"74",3
"RZU150",2022,"46",3
"LEN934",2022,"38",1
"CAJ597",2022,"56",3
"WMY145",2022,"36",3
"WIF583",2022,"73",1
"SZV464",2022,"29",2
"QSZ281",2022,"47",2
"BFG963",2022,"60",3
"FUR672",2022,"52",3
"FGS663",2022,"22",2
"CVX440",2022,"47",3
"PNQ943",2022,"57",1
"JMX283",2022,"71",3
"RYZ758",2022,"34",NA
"XHB441",2022,"57",3
"AAP273",2022,"37",3
"GJP_355",2022,"38",3
"CTX567",2022,"61",1
"NFD_401",2022,"33",1
"DFH845",2022,"34",1
"JEF896",2022,"26",1
"AIG876",2022,"46",3
"DTL393",2022,"43",3
"KRF897",2022,"49",3
"AJV_556",2022,"21",1
"XZF851",2022,"26",3
"TDD990",2022,"40",1
"IBM_042",2022,"38",2
"KDW059",2022,"70",2
"SWK134",2022,"66",2
"GWF114",2022,"69",NA
"PGT255",2022,"45",2
"ZRN016",2022,NA,1
"XEJ608",2022,"33",1
"OVY149",2022,"60",1
"CZB200",2022,"51",2
"RKB184",2022,"#NA",3
"PBI978",2022,"43",1
"PKN773",2022,"40",3
"HAJ_371",2022,"53",3
"RJR749",2022,"71",3
"SCW213",2022,"47",3
"ZQL517",2022,"40",2
"WTV_155",2022,"29",2
"LCI642",2022,"23",1
"UBT_611",2022,"45",3
"CVR735",2022,"40",1
"NZW_737",2022,"41",1
"QGU742",2022,"70",3
"OMA_059",2022,"69",1
"QAG895",2022,"40",3
"YTK494",2022,"42",3
"NPF579",2022,"50",2
"WCA689",2022,"62",3
"GAR366",2022,"75",1
"BVE983",2022,"45",1
"OMN077",2022,"53",2
"ZFP720",2022,"52",1
"GJU638",2022,"59",2
"XOY777",2022,"67",3
"KGM_162",2022,"24",1
"DPI122",2022,"36",1
"OQW889",2022,"61",3
"GVJ374",2022,"38",2
"ACL784",2022,"70",2
"UNS929",2022,"39",3
"NQX526",2022,"49",2
"KZK568",2022,"43",1
"CGY651",2022,"44",3
"PNX189",2022,"45",1
"FSA338",2022,"51",3
"GUA772",2022,"#NA",1
"WFA928",2022,"31",1
"NDE685",2022,"67",1
"AQU684",2022,"28",1
"NAC366",2022,"53",3
"DVO394",2022,"38",1
"GEG284",2022,"42",3
"OJR_394",2022,"48",1
"LMN999",2022,"67",3
"XSL237",2022,"31",1
"XZB012",2022,"34",3
"TZE029",2022,"36",1
"VMD496",2022,"42",1
"NMC_374",2022,"52",1
"YQP_871",2022,"39",3
"JXU327",2022,"68",1
"CRE_069",2022,NA,3
"HXZ652",2022,"55",2
"AHL009",2022,"73",1
"SBT028",2022,"72",2
"JLS022",2022,"31",2
"QGD548",2022,"43",3
"LIG505",2022,"60",3
"ENQ168",2022,"41",2
"CQD354",2022,"68",2
"MNJ018",2022,"40",2
"NFO124",2022,"69",1
"XZB143",2022,"52",3
"YLF829",2022,"53",2
"HNQ263",2022,"34",3
"MJK029",2022,"33",3
"IQP861",2022,"68",3
"QCW228",2022,"50",NA
"AMI020",2022,"59",1
"ECR986",2022,"46",3
"GJE341",2022,"25",1
"EFS_192",2022,"75",1
"IET788",2022,"63",3
"OAT593",2022,"54",3
"NBA172",2022,"59",2
"KSK_397",2022,"73",1
"COK652",2022,"68",3
"VBG064",2022,"46",3
"GNP509",2022,"75",1
"PHN463",2022,"48",2
"NBR160",2022,"64",3
"REA_204",2022,NA,2
"BOL556",2022,"47",3
"YVG352",2022,"32",2
"UEG794",2022,"50",1
"VQO750",2022,"54",3
"CRJ803",2022,"38",3
"QSC107",2022,"67",2
"YQW_081",2022,"42",1
"HFV902",2022,"59",3
"PHF622",2022,"73",1
"IPZ229",2022,"21",2
"YEW984",2022,"38",3
"UJO_184",2022,"25",3
"MYI316",2022,"57",1
"TUA949",2022,"29",3
"MAF047",2022,"65",3
"YMD135",2022,"63",1
"ZLU845",2022,"55",3
"DXE160",2022,"68",1
"ZSW730",2022,"35",2
"YLQ518",2022,"48",3
"XZU806",2022,"50",3
"WNL677",2022,"41",2
"HSZ353",2022,"65",2
"CBS162",2022,"72",3
"CKQ799",2022,"36",3
"RIQ708",2022,"57",3
"FUN_513",2022,"67",3
"OSL454",2022,"21",1
"UGI774",2022,"46",3
"IKD818",2022,"75",3
"LLQ997",2022,"50",2
"RDH983",2022,"29",1
"WDO763",2022,"68",1
"LIG639",2022,"40",NA
"FBL392",2022,"52",1
"RXW765",2022,"29",3
"ZUU249",2022,"50",2
"RPI288",2022,"60",2
"PJM600",2022,"37",NA
"EQD946",2022,"43",3
"OBQ671",2022,"63",3
"BIF195",2022,"34",2
"MPW839",2022,"41",2
"OWF630",2022,"66",3
"TFJ530",2022,"67",1
"SUH437",2022,"62",2
"TCX467",2022,"37",1
"ZOQ665",2022,"73",3
"PBH597",2022,"38",NA
"VOV513",2022,"36",3
"BVV_310",2022,"63",1
"EBW_368",2022,"67",2
"XCS639",2022,"36",2
"WDP_699",2022,"28",1
"XLP979",2022,NA,1
"GKW115",2022,"70",3
"FPB625",2022,"19",1
"GUJ905",2022,"74",1
"RQV929",2022,"65",2
"BGM602",2022,"67",1
"XWN448",2022,"67",1
"NWJ726",2022,"71",NA
"EVY141",2022,"41",2
"XLJ327",2022,"22",3
"JSE226",2022,"66",1
"BKU009",2022,"57",3
"HCQ_188",2022,"59",3
"HRF096",2022,"53",1
"KFX_739",2022,"68",3
"MBS060",2022,"63",2
"BKD274",2022,"34",3
"EOB766",2022,"71",2
"AJS322",2022,"22",2
"AFI353",2022,"69",1
"URP448",2022,"67",3
"DBX637",2022,"34",3
"ZQN225",2022,"64",1
"GKD063",2022,"74",1
"RHF_847",2022,"68",1
"UUQ446",2022,"61",1
"IYI805",2022,"18",NA
"EFP088",2022,"34",1
"SNY916",2022,"22",1
"JDF996",2022,"57",1
"NPI_035",2022,"70",NA
"DFX_856",2022,"48",1
"SYR013",2022,"41",3
"KIN445",2022,"22",3
"JBD488",2022,"25",3
"CCG732",2022,"60",3
"LHT291",2022,"41",2
"FQD084",2022,"37",3
"APF343",2022,"62",1
"XJR949",2022,"47",3
"DWG834",2022,"53",NA
"LDX_313",2022,"52",3
"IXU915",2022,"45",1
"OWR512",2022,"28",NA
"QYD_532",2022,"40",3
"BJV867",2022,"73",3
"SXS_317",2022,"75",2
"ZZT257",2022,"73",3
"BMP795",2022,"37",1
"IGG191",2022,"72",3
"XCK472",2022,"32",3
"XDN460",2022,"64",3
"TIH351",2022,"30",3
"ALN701",2022,"44",1
"MQG938",2022,"73",2
"EXA228",2022,"40",3
"SOI722",2022,"38",3
"MZH424",2022,"72",1
"YRZ_881",2022,"51",3
"YYR_251",2022,"65",2
"APE266",2022,"28",3
"MFX916",2022,"64",2
"DVT767",2022,"71",3
"QEK532",2022,"72",2
"QME960",2022,"65",1
"VGM573",2022,"18",2
"JNY218",2022,"59",3
"DPO554",2022,"67",2
"QKA969",2022,"73",2
"PAT381",2022,"35",1
"VBD539",2022,"29",3
"WPN902",2022,"64",2
"JEF348",2022,"38",1
"NCL075",2022,"39",2
"MFS043",2022,NA,3
"RDH754",2022,"43",3
"YWA696",2022,"35",3
"QHX691",2022,"72",1
"BFJ005",2022,"51",2
"FVY157",2022,"50",3
"OTD019",2022,"18",1
"GTI351",2022,"72",2
"FOJ198",2022,"75",1
"CVR_552",2022,"53",3
"FQS069",2022,"51",3
"PNA352",2022,"49",2
"PTO078",2022,"57",1
"UJQ536",2022,"70",1
"MSD741",2022,"42",3
"HFQ247",2022,"40",3
"AWT628",2022,"69",1
"VFU589",2022,"49",2
"JNM_702",2022,"59",3
"UZO_931",2022,"49",2
"FXM429",2022,"46",3
"NXP429",2022,"47",3
"JMV697",2022,"64",2
"HSN228",2022,"66",2
"XWR370",2022,NA,3
"WNG088",2022,"52",3
"FGL909",2022,"71",1
"XOE897",2022,"23",2
"DLH720",2022,"25",2
"CVQ761",2022,"40",3
"PQG631",2022,"42",3
"LGS274",2022,"73",3
"ZOC492",2022,"51",3
"HVR863",2022,"34",3
"XPH_138",2022,"37",2
"MFZ257",2022,"74",1
"BWE374",2022,"64",1
"WMC378",2022,"18",2
"OXO_915",2022,"34",1
"VRT400",2022,"68",1
"YSS323",2022,"52",3
"GBU938",2022,"48",1
"VZR850",2022,"43",1
"BTL013",2022,"19",2
"JYW261",2022,"39",3
"OFY915",2022,"57",3
"PRO852",2022,"56",3
"BCC091",2022,"48",3
"OHX278",2022,"24",2
"YXZ515",2022,"28",3
"VRU418",2022,"21",1
"IAX153",2022,"52",1
"UPN242",2022,"33",3
"MSE367",2022,"43",3
"ALN_406",2022,"68",2
"EPE776",2022,"59",3
"UXL678",2022,"71",3
"SHZ310",2022,"25",3
"ZDH368",2022,"64",3
"LMY399",2022,"61",1
"PWY039",2022,"62",3
"HSZ062",2022,"68",3
"AWF563",2022,"33",1
"DUK_936",2022,"43",3
"ANA663",2022,"73",3
"EQK607",2022,"59",1
"VBE797",2022,"41",3
"CMH160",2022,"64",3
"MXK968",2022,"40",3
"LMV011",2022,"52",3
"WRU881",2022,"40",1
"RJM815",2022,"22",3
"TZV692",2022,"70",NA
"RJJ139",2022,"61",1
"IPP874",2022,"26",2
"KIY_789",2022,"32",2
"VUY238",2022,"55",1
"MYB231",2022,"67",3
"CJH924",2022,"66",1
"WWL792",2022,"45",2
"MPP244",2022,"73",3
"RYK290",2022,"49",2
"DFF382",2022,"46",1
"WPI262",2022,"52",3
"LUS041",2022,"59",3
"YHA957",2022,"49",1
"BYP887",2022,"54",3
"VBY384",2022,"46",3
"RYS276",2022,"66",3
"XOO482",2022,"37",1
"MKG121",2022,"48",1
"PBO171",2022,"52",1
"XMT961",2022,"50",2
"TTZ349",2022,"71",3
"IEN918",2022,"51",3
"ZRK039",2022,"63",2
"YPP213",2022,"23",3
"LQC951",2022,"49",3
"YCP_957",2022,"31",3
"VYR447",2022,"33",3
"GIO452",2022,"49",2
"QRG953",2022,"47",3
"JIJ804",2022,"49",3
"SNU_711",2022,"73",3
"GAQ683",2022,"48",3
"PJP502",2022,"37",1
"RJM_011",2022,"26",1
"SRD967",2022,"48",1
"NWQ665",2022,"39",3
"SZS791",2022,"28",1
"LTT503",2022,NA,3
"BKL757",2022,"49",2
"TLI_684",2022,"65",2
"UVU840",2022,"18",1
"PNE544",2022,"32",3
"INI867",2022,"28",1
"GME380",2022,"62",1
"UZF908",2022,"33",1
"TNF156",2022,"51",1
"GDT_933",2022,"27",3
"QYQ128",2022,"47",1
"FGL435",2022,"33",3
"NEB820",2022,"66",2
"MNP493",2022,"52",2
"LXW792",2022,"57",1
"PYO587",2022,"58",3
"WDP865",2022,"71",3
"GYF164",2022,"22",1
"EBN_040",2022,"30",3
"UFT751",2022,"43",1
"USR518",2022,"48",3
"JAF552",2022,"36",1
"AID644",2022,"28",1
"NSR580",2022,"58",1
"WPA544",2022,"60",1
"JRQ910",2022,"72",3
"RPD305",2022,"41",3
"FVZ638",2022,"53",3
"FTE742",2022,"64",2
"ZBO089",2022,"43",1
"QHR574",2022,"53",3
"GNO081",2022,"55",3
"EQS725",2022,"72",3
"UNH_872",2022,"30",2
"YZR574",2022,"47",1
"ALS108",2022,"#NA",1
"PIO358",2022,"51",1
"CAW_112",2022,"72",3
"GFG500",2022,"59",1
"NZR283",2022,"31",1
"AGY354",2022,"39",3
"NLP466",2022,"44",3
"MKJ_808",2022,"72",3
"QHL729",2022,"40",1
"GFK748",2022,"38",1
"GSQ076",2022,"74",3
"GHG093",2022,"30",3
"PHD617",2022,"45",1
"KOM320",2022,"72",1
"YBY476",2022,"47",2
"YFL953",2022,"72",3
"KCD_952",2022,"45",3
"LRE150",2022,"63",3
"UGL_664",2022,"62",3
"XRZ600",2022,"26",3
"QQR_938",2022,"51",2
"OOO277",2022,"67",3
"DZO020",2022,"55",3
"HFQ979",2022,"36",1
"ZIU048",2022,"48",1
"KSP924",2022,"40",1
"SEH324",2022,"62",3
"TWL046",2022,"53",NA
"MBA049",2022,"68",3
"BNA845",2022,"69",1
"HBX988",2022,"45",3
"LTH307",2022,"61",1
"UVP868",2022,"45",3
"WDF162",2022,"73",3
"QST550",2022,"41",3
"UBD619",2022,"57",3
"BEF987",2022,"54",1
"LQU690",2022,"55",2
"NMR_946",2022,"51",3
"HAJ557",2022,"42",1
"NPW947",2022,"40",3
"PPV363",2022,"34",3
"SLE_126",2022,"36",3
"LGF285",2022,"65",2
"SPY305",2022,"36",1
"LGR232",2022,"74",1
"BEK458",2022,"74",3
"ERM396",2022,"49",1
"AHS070",2022,"44",3
"GYL122",2022,"29",1
"ZNR084",2022,"#NA",3
"DAK465",2022,"60",3
"MCI158",2022,"69",3
"CLN318",2022,"72",3
"FYT474",2022,"34",1
"OTT521",2022,"73",3
"GHE607",2022,"65",3
"EUT155",2022,"50",2
"KJG216",2022,"75",2
"ILY571",2022,"65",3
"JAO193",2022,"71",2
"DFN851",2022,"38",3
"KYB039",2022,"61",3
"DPQ627",2022,"38",2
"QWQ426",2022,"50",1
"GOQ479",2022,"41",1
"UAB112",2022,"20",1
"WSK596",2022,"29",3
"WKP128",2022,"51",3
"AZU817",2022,"69",1
"WPK954",2022,"53",3
"KFJ756",2022,"27",3
"LYM238",2022,"41",3
"ISC836",2022,"57",3
"RJB715",2022,"54",3
"FIX627",2022,"49",3
"PAP804",2022,"62",1
"CAZ627",2022,"22",3
"MUK311",2022,"62",1
"BYD894",2022,"34",3
"KJJ808",2022,"38",1
"XSO348",2022,"72",3
"EOG723",2022,"70",1
"QQN845",2022,"56",1
"ECW202",2022,"51",1
"SPS927",2022,"35",3
"BUX_411",2022,"41",3
"IHZ974",2022,"54",2
"IMA709",2022,"34",1
"GRY208",2022,"71",1
"GQS104",2022,"58",1
"IXZ608",2022,"48",2
"SAX570",2022,"53",1
"OOA_177",2022,"32",2
"VMT910",2022,"55",2
"UNU872",2022,"47",1
"TEY606",2022,"64",NA
"TVN072",2022,"29",2
"PBZ_103",2022,"39",3
"ZRY167",2022,"32",3
"LKQ354",2022,"58",3
"PJY055",2022,"43",2
"DQR625",2022,"61",3
"XHA070",2022,"72",2
"HWS332",2022,"40",3
"AVF939",2022,"75",3
"EUA015",2022,"21",1
"LMP471",2022,"49",3
"HBL995",2022,"72",1
"BOA208",2022,"20",1
"AXT050",2022,"70",3
"MJG858",2022,"40",2
"GFP161",2022,"64",3
"TZP843",2022,"51",3
"EFU514",2022,"48",3
"UTP001",2022,NA,3
"PWX468",2022,"46",3
"IQS778",2022,"46",2
"UOH391",2022,"68",3
"GNL436",2022,"38",1
"XQX895",2022,"59",3
"PIA672",2022,"36",3
"UOA_254",2022,"40",1
"VZU925",2022,"66",1
"TMA276",2022,"42",2
"OZW689",2022,"41",2
"ZLY680",2022,"57",3
"DJY755",2022,"67",2
"JPB232",2022,"36",3
"BQD084",2022,"25",1
"CTI458",2022,"26",3
"OHI653",2022,"64",3
"FSP438",2022,"46",NA
"WUC245",2022,"74",2
"VVB820",2022,"48",3
"XIS081",2022,"61",3
"LKS_039",2022,"64",2
"ZYV114",2022,"37",3
"VCG836",2022,"61",3
"YSQ033",2022,"57",1
"TPH805",2022,"60",2
"BWI675",2022,"50",1
"IUU149",2022,"63",3
"KUG714",2022,"48",1
"NIU800",2022,"53",3
"XGZ692",2022,"35",3
"BCW364",2022,"54",2
"QIA319",2022,"65",3
"VPI353",2022,"67",1
"DMG955",2022,"72",3
"KDE_435",2022,"52",3
"JAM_579",2022,"62",1
"SOG861",2022,"48",1
"KQX560",2022,"47",3
"QSO887",2022,"70",3
"HRP002",2022,"35",2
"YUE308",2022,"51",3
"QUC342",2022,"40",3
"OCI800",2022,"50",3
"GNN228",2022,"55",3
"AKI645",2022,"71",2
"IYS480",2022,"51",1
"GUE444",2022,"47",3
"PDY_881",2022,"41",2
"UFL132",2022,"34",3
"OQI213",2022,"49",2
"YZG012",2022,"42",3
"WHH162",2022,"53",1
"HQM712",2022,"69",3
"BKP399",2022,"37",3
"LGR418",2022,"60",3
"NFW270",2022,"36",3
"QGT189",2022,"52",2
"EEP086",2022,"73",3
"YVW321",2022,"30",3
"IWP_654",2022,"41",2
"FFB862",2022,"27",1
"VQI_221",2022,"36",1
"XCL010",2022,"46",3
"NRP595",2022,"68",1
"TGY768",2022,NA,2
"THY583",2022,"68",3
"PHB161",2022,"29",2
"PFM909",2022,"71",3
"WPX266",2022,"72",1
"XTR295",2022,"46",2
"ROD438",2022,"37",3
"LMR576",2022,"25",1
"APV469",2022,"36",1
"XZA503",2022,"71",3
"HMQ837",2022,"75",3
"FEE848",2022,"60",2
"ZTD538",2022,"65",3
"JCW024",2022,"67",2
"LXH402",2022,"75",1
"PJZ794",2022,"64",3
"IPL046",2022,"49",3
"YRB004",2022,"66",3
"WBI432",2022,"65",1
"OGN762",2022,"35",1
"ICB359",2022,"59",3
"VIL945",2022,"49",3
"KNY523",2022,"75",1
"API937",2022,"47",3
"CHY035",2022,"51",3
"XYW815",2022,"52",1
"JXD717",2022,"20",1
"OZX147",2022,"51",1
"IDZ737",2022,"63",2
"PTV562",2022,"56",3
"OQE728",2022,"64",1
"JJK432",2022,"65",3
"ZJF241",2022,"33",3
"HYG162",2022,"53",3
"TGW666",2022,"39",1
"MPG350",2022,"72",3
"TAO079",2022,"68",1
"PFI161",2022,"41",1
"OZY523",2022,"59",3
"RWN393",2022,"68",2
"XGW802",2022,"47",1
"LKT202",2022,"74",3
"IUQ531",2022,"51",3
"XBG500",2022,"58",1
"PVM_459",2022,"37",3
"OPL963",2022,"70",2
"YPS661",2022,"70",1
"YAQ_936",2022,"43",3
"UUZ557",2022,"31",3
"FDB911",2022,"52",2
"AXC610",2022,"58",2
"URL950",2022,"60",1
"CGJ317",2022,"43",1
"OMP518",2022,"74",3
"HEL319",2022,"54",1
"WMC538",2022,"42",3
"PSK139",2022,"59",3
"OBS169",2022,"58",1
"KXW000",2022,"44",3
"BQJ503",2022,"66",1
"ASP855",2022,"69",3
"GZH368",2022,"46",3
"TRV576",2022,"61",2
"DUI542",2022,"39",1
"CTK_889",2022,"39",3
"LOF863",2022,"34",3
"ERT956",2022,"58",3
"YNZ382",2022,"67",3
"TTP679",2022,"40",3
"HRY_476",2022,"52",1
"IEE878",2022,"55",2
"RRI408",2022,"64",1
"OHW637",2022,"75",3
"AQK118",2022,"45",3
"NPX627",2022,"47",1
"TOY_198",2022,"25",1
"EGZ968",2022,"18",2
"DYY018",2022,"21",1
"VKT214",2022,"56",3
"BWB349",2022,"65",2
"XTU488",2022,"45",2
"OBY454",2022,"62",2
"DSX697",2022,"74",3
"BEH792",2022,"47",3
"BMS_140",2022,"61",1
"LKO_048",2022,"66",1
"FIK367",2022,"60",2
"IWL_970",2022,"69",1
"TVA071",2022,"36",3
"VBF023",2022,"62",3
"TXL068",2022,"31",3
"AXJ822",2022,"61",3
"HKI955",2022,"59",3
"SLA319",2022,"69",3
"GYZ_349",2022,"40",2
"JPA799",2022,"34",1
"BEY047",2022,"33",3
"JOJ376",2022,"75",3
"SMH504",2022,"31",2
"YDO642",2022,"65",NA
"NWQ457",2022,"66",2
"RYX031",2022,"62",3
"SAB_421",2022,"70",3
"EVC170",2022,"41",3
"LUJ752",2022,"27",2
"QLJ524",2022,"#NA",1
"YDY_734",2022,"71",3
"IYS171",2022,"50",2
"OKO977",2022,"51",1
"VZU513",2022,"63",3
"QSU547",2022,"63",3
"ZRR210",2022,"24",1
"GAH446",2022,"49",3
"OKN711",2022,"32",3
"NFQ491",2022,"57",1
"BMA536",2022,"29",1
"RGQ926",2022,"45",3
"YIC010",2022,"39",3
"RKT743",2022,"72",1
"ETV108",2022,"36",2
"RKO202",2022,"69",3
"YFO666",2022,"63",1
"YRX899",2022,"33",3
"KUJ693",2022,"69",3
"RNG041",2022,"34",1
"CCE372",2022,"71",2
"PZX423",2022,"53",3
"TPO899",2022,"52",2
"PGT172",2022,"33",3
"IGS052",2022,"41",2
"RUD993",2022,"63",3
"SLU074",2022,"47",2
"CIC414",2022,"33",1
"OYI_900",2022,"75",1
"LIR785",2022,"62",1
"UKV796",2022,"57",3
"OUU290",2022,"59",3
"AJV482",2022,"72",1
"GPH654",2022,"60",1
"PHS_036",2022,"69",1
"EHZ961",2022,"56",3
"QVW595",2022,"59",1
"LCE_712",2022,"74",3
"MPT_154",2022,"69",3
"EAU574",2022,"50",3
"FXJ319",2022,"#NA",1
"ZVM536",2022,"71",3
"DNN591",2022,"34",3
"AWM353",2022,"26",3
"BIC338",2022,"73",2
"JLB068",2022,"61",3
"CLF703",2022,"69",1
"VVG635",2022,"70",3
"QCS000",2022,"39",2
"OFS631",2022,"69",1
"MDQ909",2022,"37",2
"TXQ512",2022,"52",2
"MMJ970",2022,"73",3
"TVL534",2022,"50",3
"VGE714",2022,"55",1
"PIU573",2022,"71",3
"HMJ_596",2022,"58",3
"XYY422",2022,"33",3
"ETO407",2022,"74",3
"MZP949",2022,"57",3
"TXU_399",2022,"58",2
"OZG527",2022,"55",3
"HFK458",2022,"58",1
"FLM716",2022,"52",3
"LCX212",2022,"35",3
"TWZ322",2022,"26",1
"HTH196",2022,"46",3
"HQS321",2022,"38",3
"BHM286",2022,"48",2
"MYJ_850",2022,"65",2
"NKL306",2022,"59",1
"JFT326",2022,"51",3
"BBB815",2022,"31",1
"OLS864",2022,"32",3
"VFB342",2022,"36",3
"ZXO185",2022,"63",2
"KOK687",2022,"60",NA
"SEG131",2022,"41",2
"PUL716",2022,"27",NA
"VGG_699",2022,"42",3
"FUJ373",2022,"27",1
"BHH492",2022,"47",3
"MMD116",2022,NA,2
"SVN285",2022,"44",1
"ELW839",2022,"53",3
"RJT955",2022,"53",3
"BCO637",2022,"37",2
"YYV197",2022,"29",2
"YAA884",2022,"67",3
"XJD860",2022,"57",1
"DMX_476",2022,"62",3
"FVI954",2022,"35",2
"SBL332",2022,"63",3
"OLZ550",2022,"46",3
"PUU448",2022,"64",1
"CJL396",2022,"74",3
"VHI821",2022,"49",3
"NDM308",2022,"18",1
"LNT759",2022,"30",3
"DRG499",2022,"74",3
"EAS457",2022,"56",1
"UHF285",2022,"47",3
"ORK853",2022,"66",1
"YLG453",2022,"63",1
"FUX672",2022,"69",3
"KLB018",2022,"59",3
"RIG473",2022,"47",3
"END589",2022,"34",1
"EMY548",2022,"57",1
"DGX666",2022,"38",3
